,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels
16427,10036,988,6,6,2007,2,1,1.5,170000,4.0,1,2
16428,30,0,15,320,2005,2,2,1.5,178000,4.0,1,2
16429,14113,1024,16,54,2010,1,2,2.5,106000,4.0,2,1
16430,627,382,2,78,2017,2,1,1.5,102379,4.0,1,2
16431,20385,2223,1,500,2010,1,2,5.7,171352,8.0,1,1
16432,5500,0,13,1550,2000,3,2,2.4,11111,6.0,2,2
16433,17249,585,5,14,2013,3,2,1.8,139867,4.0,1,2
16434,5645,0,8,224,1999,2,2,1.2,230000,4.0,1,2
16435,5959,0,50,781,1999,1,2,2.0,8000,4.0,1,1
16436,4234,584,7,95,2014,3,2,1.8,105909,4.0,1,3
16437,17249,441,18,178,2015,3,1,2.4,0,4.0,1,2
16438,15367,503,6,27,2012,2,1,1.5,182000,4.0,3,2
16439,18817,815,1,110,2011,3,1,1.8,143000,4.0,1,2
16440,25716,0,4,4,2010,1,1,2.5,220000,6.0,1,1
16441,55678,880,5,43,2018,1,2,1.6,19961,4.0,1,2
16442,15367,765,5,7,2015,3,6,2.0,339603,4.0,1,2
16443,10976,0,10,65,1997,7,2,2.8,180000,6.0,4,3
16444,4391,1058,6,8,2012,3,2,3.5,0,6.0,1,2
16445,6272,0,7,35,1997,3,4,1.8,540000,4.0,4,3
16446,14113,0,5,7,2011,3,2,2.4,171000,4.0,2,2
16447,30734,1053,7,10,2014,3,3,3.5,200179,6.0,1,1
16448,14740,1077,5,14,2019,3,2,2.0,27368,4.0,1,2
16449,16621,753,18,178,2012,3,2,2.4,88000,4.0,2,2
16450,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2
16451,13172,1198,6,122,2005,3,2,1.4,227000,4.0,4,2
16452,26030,749,3,49,2014,1,2,2.4,49000,4.0,1,1
16453,220,1399,1,1,2010,1,1,3.5,317470,6.0,1,1
16454,11917,475,23,1551,2012,2,2,1.4,92800,4.0,2,2
16455,3293,1091,21,261,2016,3,2,2.5,154862,4.0,1,1
16456,17562,595,6,1552,2015,3,2,1.5,43000,4.0,1,2
16457,11917,0,10,21,2000,1,6,3.0,200000,6.0,2,1
16458,5959,0,10,211,2002,2,2,2.0,0,4.0,4,3
16459,6586,1273,7,880,2015,1,2,3.5,83891,6.0,1,3
16460,7527,0,7,410,1997,3,2,2.8,219200,4.0,1,3
16461,188,1079,6,13,2018,1,2,2.0,23150,4.0,1,2
16462,18817,0,5,14,2014,3,2,1.8,24000,4.0,2,2
16463,627,1405,10,21,2009,3,2,3.0,171382,6.0,1,1
16464,13799,1249,6,8,2017,3,2,2.5,63837,4.0,1,2
16465,13799,878,6,6,2009,3,1,1.8,181129,4.0,1,2
16466,16778,638,18,178,2014,3,2,2.0,36545,4.0,1,2
16467,4391,0,16,83,2005,3,2,2.0,185000,4.0,2,1
16468,35438,0,7,1553,2007,7,2,5.5,171000,8.0,1,3
16469,16465,638,18,178,2014,3,2,2.0,39265,4.0,1,2
16470,15367,751,18,178,2013,3,2,2.4,63000,4.0,1,2
16471,15524,915,10,38,2014,3,3,3.0,83600,6.0,1,3
16472,10976,0,16,1554,2004,6,4,3.0,133000,6.0,2,1
16473,30,0,15,320,2005,2,2,1.5,150000,4.0,1,2
16474,13172,0,19,77,2004,1,6,3.0,211000,5.0,2,2
16475,8781,639,5,7,2014,3,6,2.0,514170,4.0,1,2
16476,10349,779,12,91,2013,3,2,2.5,155283,4.0,2,2
16477,10635,1047,5,14,2007,3,2,1.6,210239,4.0,1,2
16478,21953,642,20,70,2012,1,3,2.0,112295,4.0,1,2
16479,18817,0,33,206,2011,2,2,1.6,160000,4.0,2,2
16480,41064,694,5,5,2014,1,3,2.2,81000,4.0,1,2
16481,94,0,3,3,2006,2,2,1.3,150000,4.0,3,2
16482,941,308,6,6,2014,2,1,1.8,270410,4.0,1,2
16483,14113,751,5,7,2013,3,2,2.4,107855,4.0,2,2
16484,20385,0,18,178,2012,3,2,2.4,156800,4.0,2,2
16485,15681,891,5,7,2016,3,6,2.0,284189,4.0,1,2
16486,80,0,5,7,2012,3,1,2.4,86000,4.0,2,2
16487,392,1017,7,33,2017,3,2,2.0,1600,4.0,1,3
16488,7213,1437,8,207,2004,5,3,1.7,15000,4.0,4,2
16489,4737,0,10,189,1998,7,2,3.2,11111,6.0,2,3
16490,10036,0,10,146,2003,3,2,3.0,0,6.0,4,3
16491,8467,0,7,1555,2004,2,3,1.7,165000,4.0,1,2
16492,17249,781,6,8,2012,3,1,2.5,124000,6.0,1,2
16493,706,746,6,6,2009,3,1,1.5,433658,4.0,1,2
16494,20385,900,5,7,2015,3,2,2.4,102400,6.0,1,2
16495,9252,765,5,7,2015,3,6,2.0,581040,4.0,1,2
16496,2352,1018,13,31,2011,3,3,3.0,232554,6.0,1,1
16497,941,1399,1,9,2010,1,2,3.5,182618,6.0,1,1
16498,549,586,6,6,2012,2,1,1.8,430278,4.0,1,2
16499,31361,0,1,1556,2014,2,1,1.8,96000,4.0,1,2
16500,13488,503,6,28,2012,2,2,1.5,85000,4.0,1,2
16501,5018,431,5,7,2016,3,1,2.0,71218,4.0,1,2
16502,470,900,35,262,2015,3,2,2.4,0,4.0,1,2
16503,627,934,21,93,2015,3,2,2.5,113102,4.0,1,1
16504,10964,502,6,28,2013,2,2,1.5,165900,4.0,1,2
16505,25591,380,5,14,2014,3,2,1.6,103543,4.0,1,2
16506,6272,0,8,140,1999,5,2,1.6,1650,4.0,4,2
16507,39201,1811,1,61,2010,1,2,4.6,155821,8.0,1,1
16508,9408,1039,23,830,2005,1,2,1.2,28000,4.0,4,1
16509,314,1172,15,491,2011,1,2,3.5,0,6.0,1,1
16510,52034,1273,4,66,2015,1,2,3.5,127923,4.0,1,2
16511,41553,1079,5,7,2018,3,2,2.0,16922,4.0,1,2
16512,10976,0,3,3,2010,2,2,1.3,113349,4.0,3,2
16513,706,1198,18,831,2019,3,1,1.6,2942,4.0,1,2
16514,21796,891,19,478,2016,1,2,2.0,73542,4.0,1,2
16515,11133,503,6,1557,2012,3,1,1.5,127200,4.0,1,2
16516,8311,0,15,320,2005,2,2,1.5,111111,4.0,3,2
16517,5175,1053,7,880,2014,1,2,3.5,111747,6.0,1,1
16518,6429,1405,10,21,2009,1,3,3.0,262072,6.0,1,1
16519,549,1493,7,153,2016,1,2,3.5,91493,6.0,1,3
16520,32929,308,1,110,2014,2,1,1.8,69500,4.0,1,2
16521,30,0,3,3,2005,2,2,1.3,178000,4.0,1,2
16522,11917,0,3,550,2005,8,6,2.4,171000,4.0,3,2
16523,100060,1176,5,5,2019,1,3,2.2,13835,4.0,1,2
16524,6899,0,7,42,2004,2,2,1.6,0,4.0,2,2
16525,12231,765,5,7,2015,3,6,2.0,348486,4.0,1,2
16526,16500,0,19,77,2008,1,2,3.0,278000,4.0,1,1
16527,25597,833,2,45,2015,1,3,2.2,101331,4.0,1,2
16528,21953,781,6,8,2012,3,2,2.5,320000,4.0,2,2
16529,40,0,3,3,2002,2,2,1.5,245000,4.0,1,2
16530,100355,0,1,126,2017,3,2,3.5,25000,6.0,1,1
16531,15367,0,5,7,2010,3,2,2.4,87000,4.0,2,2
16532,31449,1131,20,88,2013,1,3,2.0,101335,4.0,1,2
16533,12544,0,19,77,2002,1,4,3.5,190000,6.0,1,1
16534,14426,380,5,14,2014,3,3,1.6,78836,4.0,1,2
16535,20385,642,19,150,2012,1,2,2.0,103000,4.0,3,2
16536,79971,1178,18,274,2018,1,3,2.2,47047,4.0,1,2
16537,8500,1211,10,65,2010,7,2,3.0,10000,6.0,2,3
16538,14113,0,6,6,2007,2,1,1.5,182400,4.0,1,2
16539,17942,836,20,130,2010,1,3,2.0,59900,4.0,1,2
16540,22894,1051,18,1558,2016,3,2,2.4,864000,4.0,2,2
16541,36065,0,7,292,2007,1,3,3.2,172000,4.0,1,1
16542,5018,0,7,73,1996,3,3,2.2,136000,4.0,4,3
16543,10036,891,5,7,2016,3,6,2.0,354569,4.0,1,2
16544,4861,830,6,48,2019,3,2,1.5,27656,4.0,1,2
16545,706,394,6,8,2014,3,1,2.5,115312,4.0,1,2
16546,5488,394,6,8,2014,3,1,2.5,109798,4.0,1,2
16547,72130,0,6,8,2018,3,1,2.5,52000,4.0,2,2
16548,19444,585,6,6,2013,2,1,1.8,138000,4.0,1,2
16549,470,1017,7,33,2017,3,2,2.0,35874,4.0,1,1
16550,21953,0,6,6,2012,2,1,1.8,156800,4.0,1,2
16551,16621,1172,7,10,2011,3,3,3.5,119379,6.0,1,1
16552,16935,934,4,40,2015,3,2,2.5,137600,4.0,1,2
16553,25716,0,6,6,2012,2,5,1.8,134400,4.0,3,2
16554,15681,891,5,7,2016,3,6,2.0,276687,4.0,1,2
16555,8154,642,13,34,2012,1,2,2.0,157464,4.0,1,1
16556,10036,0,12,537,2007,5,3,2.0,210000,4.0,4,2
16557,27946,707,5,43,2011,1,3,2.0,93290,4.0,1,2
16558,470,1017,7,33,2017,3,2,2.0,35874,4.0,1,1
16559,8154,0,15,128,2005,3,2,1.5,1111,4.0,1,2
16560,7527,0,19,160,2003,3,2,1.5,140000,4.0,1,1
16561,2901,915,13,105,2014,2,2,3.0,140507,6.0,1,1
16562,3607,781,6,8,2012,3,1,2.5,156518,4.0,1,2
16563,28608,639,2,154,2014,3,2,2.0,115131,4.0,1,2
16564,18817,125,4,40,2013,3,2,1.6,152000,4.0,2,2
16565,10349,0,19,214,2000,1,2,2.0,97000,4.0,1,1
16566,10349,790,5,106,2009,2,3,1.6,75125,4.0,1,2
16567,18503,1003,5,14,2016,3,6,1.6,33091,4.0,1,2
16568,10349,639,5,7,2014,3,6,2.0,665558,4.0,1,2
16569,25763,777,5,24,2014,8,3,2.5,273500,4.0,1,2
16570,549,1058,6,18,2012,1,1,3.5,0,6.0,1,1
16571,10036,843,6,6,2008,2,2,1.5,13000,4.0,1,2
16572,20071,890,18,178,2016,3,2,2.0,30088,4.0,1,2
16573,14500,0,15,74,2010,8,2,2.0,110415,4.0,1,2
16574,3920,333,16,270,2014,1,1,2.0,123472,4.0,1,1
16575,7837,1090,18,278,2008,1,3,2.0,189330,4.0,1,2
16576,6899,1131,5,7,2013,3,6,2.0,68633,4.0,1,2
16577,18422,502,6,28,2013,2,2,1.5,22878,4.0,1,2
16578,14113,0,8,137,2005,8,2,1.6,160000,4.0,4,2
16579,14113,586,5,14,2012,3,2,1.8,113600,4.0,2,2
16580,38574,934,5,24,2015,6,6,2.5,132320,4.0,1,2
16581,6429,639,5,7,2014,3,6,2.0,531500,4.0,1,2
16582,13172,0,19,100,2000,8,2,3.0,204000,4.0,1,1
16583,16308,463,6,6,2018,3,1,1.8,16566,4.0,1,2
16584,23521,1058,6,18,2012,1,2,3.5,140966,6.0,1,1
16585,81808,1156,4,66,2017,1,2,2.3,80000,4.0,1,2
16586,16935,779,12,91,2013,3,2,2.5,84000,6.0,2,2
16587,13172,891,5,7,2016,3,6,2.0,299337,4.0,1,2
16588,11917,0,3,3,2011,2,1,1.3,121000,4.0,3,2
16589,11604,639,5,7,2014,3,6,2.0,496592,4.0,1,2
16590,7840,1094,2,45,2008,1,3,2.0,54278,4.0,1,2
16591,41629,694,36,264,2014,3,3,2.2,75494,4.0,1,2
16592,39226,770,5,43,2016,1,3,1.7,88230,4.0,1,2
16593,53420,1017,5,5,2017,1,3,2.0,78121,4.0,1,2
16594,34836,877,5,43,2017,1,3,1.7,100628,4.0,1,2
16595,14740,639,11,1559,2014,1,2,2.0,66534,4.0,1,1
16596,6586,928,2,1560,2007,2,2,1.4,126000,4.0,4,2
16597,10349,1131,18,178,2013,3,2,2.0,50338,4.0,1,2
16598,11447,1327,6,8,2018,3,2,2.5,31904,4.0,1,2
16599,21953,0,6,6,2012,2,1,1.8,198400,4.0,3,2
16600,12861,790,2,55,2009,3,2,1.6,127938,4.0,1,2
16601,7495,363,2,226,2012,3,2,1.0,144265,4.0,1,2
16602,33500,831,2,154,2018,3,2,1.5,6500,4.0,2,2
16603,20005,583,5,14,2011,3,2,1.6,115934,4.0,1,2
16604,9095,1198,2,226,2012,2,2,1.2,100000,4.0,2,2
16605,7840,0,15,227,2005,2,6,1.3,212000,4.0,1,2
16606,22894,781,6,8,2012,3,2,2.5,75000,4.0,2,2
16607,22298,1273,20,88,2009,1,3,2.7,148654,4.0,1,2
16608,20266,687,5,14,2010,3,2,1.6,38193,4.0,1,2
16609,28225,0,6,734,2005,1,2,4.7,201500,8.0,1,1
16610,42965,1356,7,1562,2014,1,2,4.6,229966,8.0,1,1
16611,37229,770,5,43,2016,1,3,1.7,100267,4.0,1,2
16612,19757,308,6,6,2014,2,1,1.8,169600,4.0,3,2
16613,2038,1172,3,504,2011,1,2,3.5,161602,6.0,1,1
16614,7840,790,2,50,2009,3,2,1.6,52546,4.0,1,2
16615,46991,891,5,5,2016,1,3,2.0,195933,4.0,1,2
16616,12544,0,19,100,2000,8,6,3.0,161000,6.0,1,1
16617,43905,394,6,144,2014,3,1,2.5,36700,4.0,1,2
16618,12231,0,4,11,2004,4,3,2.0,125000,4.0,4,2
16619,5175,789,2,50,2009,3,2,1.6,177839,4.0,1,2
16620,13172,382,2,78,2017,2,1,1.5,77222,4.0,1,2
16621,31414,777,5,24,2014,8,3,2.5,208284,4.0,1,2
16622,15681,1811,1,61,2010,1,2,4.6,275240,8.0,1,1
16623,17249,0,10,21,2004,1,3,3.0,317000,4.0,2,1
16624,4391,900,18,178,2015,3,2,2.4,57960,4.0,1,2
16625,30420,0,3,1563,2009,11,2,3.5,256000,6.0,1,1
16626,3136,3811,8,140,2000,5,4,1.6,135000,4.0,4,2
16627,12600,1131,18,178,2013,3,2,2.0,0,4.0,2,2
16628,2117,1086,11,22,2012,1,2,3.6,237206,6.0,1,2
16629,35752,891,5,43,2016,1,2,2.0,31000,4.0,2,2
16630,31675,1817,6,26,2020,3,2,3.5,1669,6.0,1,1
16631,18817,586,6,273,2012,2,1,1.8,68846,4.0,1,2
16632,30750,777,5,24,2014,8,3,2.5,115474,4.0,1,2
16633,3763,891,1,265,2016,3,2,2.0,58328,4.0,1,3
16634,13996,642,2,51,2012,1,3,2.0,229276,4.0,1,2
16635,8163,308,6,28,2015,2,1,1.5,127834,4.0,1,2
16636,36219,765,20,88,2015,1,3,2.0,123303,4.0,1,2
16637,47217,1249,5,24,2017,6,3,2.5,112523,4.0,1,2
16638,3920,0,8,12,1998,3,4,1.8,250000,4.0,4,2
16639,27598,0,12,577,2013,3,2,3.6,101000,8.0,1,2
16640,15994,1172,7,10,2011,7,3,3.5,170429,6.0,1,3
16641,40983,1131,5,5,2013,1,3,2.0,95000,4.0,1,2
16642,2666,521,2,78,2011,2,1,1.4,288778,4.0,1,2
16643,100,0,1,61,2011,1,2,4.6,170000,8.0,2,1
16644,10976,1228,8,12,2007,6,3,1.9,128000,4.0,4,2
16645,23521,639,10,65,2014,3,2,2.0,58173,4.0,1,3
16646,16935,353,1,110,2015,2,1,1.8,94949,4.0,1,2
16647,15994,586,6,6,2012,2,1,1.8,212000,4.0,3,2
16648,42692,639,5,5,2014,1,3,2.0,157612,4.0,1,2
16649,10000,0,19,214,2001,1,2,2.0,98000,4.0,1,1
16650,19757,1820,3,216,2019,3,2,3.5,13994,6.0,1,2
16651,21000,449,2,646,2016,3,2,1.4,78000,4.0,2,2
16652,8467,1131,18,178,2013,3,2,2.0,61860,4.0,1,2
16653,14113,761,6,6,2010,2,1,1.8,169600,4.0,1,2
16654,3763,0,8,140,2001,2,2,1.8,1000,4.0,4,2
16655,9408,781,12,91,2012,3,2,2.5,179200,6.0,2,2
16656,2500,0,7,410,1998,3,6,3.2,207917,6.0,1,3
16657,28225,629,15,37,2015,1,2,1.6,51000,4.0,2,1
16658,15994,1104,10,21,2015,1,2,3.0,204461,6.0,1,1
16659,9722,1018,5,256,2011,3,6,3.0,42561,4.0,1,2
16660,21326,586,6,6,2012,3,1,1.8,118000,4.0,1,2
16661,392,585,6,6,2013,3,1,1.8,114526,4.0,1,2
16662,10976,649,3,3,2010,2,2,1.5,2000,4.0,1,2
16663,4704,0,19,1438,1997,3,4,2.0,11111,4.0,4,2
16664,1568,1172,6,18,2011,1,1,3.5,342622,6.0,1,1
16665,7527,1714,7,153,2017,1,2,3.5,55403,6.0,1,3
16666,16935,0,10,21,2004,6,2,3.0,255000,6.0,1,1
16667,8154,0,8,140,2002,2,2,1.8,190000,4.0,4,2
16668,157,1363,1,61,2012,1,2,4.6,189704,8.0,1,1
16669,47,1017,7,36,2017,1,2,2.0,43651,4.0,1,2
16670,22894,862,5,24,2011,8,3,2.5,124444,4.0,1,2
16671,19444,0,6,6,2013,2,1,1.8,91200,4.0,1,2
16672,1098,1051,18,178,2016,3,2,2.4,134598,4.0,1,2
16673,9095,642,4,220,2012,2,2,2.0,139200,4.0,1,2
16674,18826,531,5,14,2012,3,2,1.6,120334,4.0,1,2
16675,1176,751,5,7,2013,3,1,2.4,216208,4.0,1,2
16676,18817,308,6,6,2014,2,1,1.8,118856,4.0,1,2
16677,94,779,16,54,2013,3,2,2.5,74688,4.0,1,1
16678,20385,815,6,1564,2011,3,1,1.8,159000,4.0,1,2
16679,12544,3571,7,134,2006,3,2,5.0,125000,8.0,2,3
16680,6743,761,17,55,2010,3,2,1.8,71479,4.0,1,2
16681,11967,503,6,28,2012,2,2,1.5,175200,4.0,1,2
16682,38762,784,3,3,2017,2,2,1.5,27428,4.0,1,2
16683,42337,1327,6,151,2018,3,2,2.5,30606,4.0,1,2
16684,18616,364,2,51,2012,1,3,1.0,164745,4.0,1,2
16685,627,1624,6,18,2009,3,1,3.5,297378,6.0,1,1
16686,6115,0,12,25,2000,3,6,2.0,33000,4.0,4,2
16687,38157,1017,5,43,2017,1,3,2.0,80000,4.0,1,2
16688,12544,0,6,6,2008,3,1,1.5,224000,4.0,1,2
16689,18503,1586,15,243,2010,1,2,4.0,190000,6.0,1,1
16690,1333,289,4,4,2008,1,1,0.4,349288,4.0,1,2
16691,14740,1131,2,154,2013,3,2,2.0,38194,4.0,1,2
16692,941,1850,1,15,2008,1,1,3.5,364523,6.0,1,1
16693,11604,0,45,1565,2006,1,2,2.5,170000,6.0,2,2
16694,11469,0,6,6,2006,2,1,1.5,376000,4.0,3,2
16695,3763,259,2,78,2014,2,1,1.4,138491,4.0,1,2
16696,470,815,1,110,2011,2,1,1.8,32974,4.0,1,2
16697,55823,1058,1,1,2012,1,1,3.5,187000,6.0,2,1
16698,10663,765,5,7,2015,3,6,2.0,280622,4.0,1,2
16699,20322,777,5,24,2014,8,3,2.5,45433,4.0,1,2
16700,11917,0,7,143,2003,3,2,3.2,212000,6.0,1,3
16701,157,1363,1,61,2012,1,2,4.6,189704,8.0,1,1
16702,3136,781,6,8,2012,3,1,2.5,159379,4.0,1,2
16703,2500,0,7,200,2004,6,4,2.0,223644,4.0,2,2
16704,28589,639,5,43,2014,1,3,2.0,103755,4.0,1,2
16705,8154,0,10,189,2002,3,2,2.5,230000,8.0,2,3
16706,15988,502,6,28,2013,6,1,1.5,44545,4.0,1,2
16707,6,0,7,262,1997,3,4,2.3,111111,4.0,1,3
16708,15367,0,5,14,2010,3,2,1.8,230400,4.0,2,2
16709,3450,557,6,8,2019,3,1,2.5,9626,4.0,1,2
16710,4391,308,6,6,2014,2,1,1.8,151923,4.0,1,2
16711,5959,1171,11,316,2015,1,2,3.2,79200,6.0,1,2
16712,27654,707,5,43,2011,1,3,2.0,142035,4.0,1,2
16713,3763,0,8,140,1997,5,2,1.6,2000000,4.0,4,2
16714,1254,836,5,14,2010,3,2,2.0,291667,4.0,1,2
16715,18189,0,6,6,2011,2,1,1.8,81000,6.0,1,2
16716,5175,1277,11,717,2018,3,2,2.4,80285,4.0,1,2
16717,38445,891,5,43,2016,1,3,2.0,92487,4.0,1,2
16718,862,1399,7,10,2010,3,3,3.5,239224,6.0,1,1
16719,14834,687,5,14,2010,3,2,1.6,101387,4.0,1,2
16720,12544,0,10,125,2006,3,2,3.0,264000,6.0,2,3
16721,13328,0,4,1566,2011,3,2,2.0,139200,4.0,1,2
16722,706,503,3,3,2012,1,2,1.5,277856,4.0,1,2
16723,13172,0,12,577,2010,3,2,2.0,0,4.0,2,3
16724,43655,1249,5,24,2017,6,3,2.5,96117,4.0,1,2
16725,48998,639,5,5,2014,1,3,2.0,91018,4.0,1,2
16726,1019,917,10,21,2013,1,3,3.0,137802,6.0,1,1
16727,15245,707,5,59,2011,7,2,2.0,117492,4.0,1,2
16728,29420,1131,5,5,2013,1,3,2.0,188000,4.0,1,2
16729,18211,642,5,7,2012,3,6,2.0,150000,4.0,1,2
16730,42880,749,3,30,2014,7,2,2.4,83984,4.0,1,2
16731,31047,1820,6,26,2019,3,2,3.5,17542,6.0,1,3
16732,14113,0,6,76,2005,1,2,2.0,125000,4.0,1,1
16733,2038,1058,6,8,2012,3,2,3.5,159221,6.0,1,2
16734,13589,639,2,50,2014,3,3,2.0,167691,4.0,1,2
16735,27654,639,20,70,2014,1,3,2.0,105821,4.0,1,2
16736,157,915,13,105,2014,2,2,3.0,401128,6.0,1,1
16737,15681,1811,1,61,2010,1,2,4.6,275240,8.0,1,1
16738,10036,531,4,205,2012,2,2,1.6,107200,4.0,1,2
16739,39201,397,1,110,2016,2,1,1.8,15000,4.0,1,2
16740,17249,1202,5,7,2017,3,2,2.4,0,4.0,1,2
16741,18817,0,6,6,2010,3,1,1.8,183300,4.0,1,2
16742,470,1172,6,85,2011,8,2,3.5,347667,6.0,1,2
16743,39750,917,11,22,2013,3,3,3.0,205989,4.0,1,2
16744,23521,1083,4,46,2013,7,2,3.6,156192,6.0,4,3
16745,10036,639,5,7,2014,3,6,2.0,417661,4.0,1,2
16746,60499,831,3,30,2018,2,2,1.5,27244,4.0,1,2
16747,20450,781,12,91,2012,3,2,2.5,81115,4.0,2,2
16748,11287,380,5,254,2014,2,3,1.6,38624,4.0,1,2
16749,81539,1935,1,61,2016,1,2,4.6,155976,8.0,1,1
16750,188,815,6,6,2011,2,1,1.8,197328,4.0,1,2
16751,31744,1003,20,130,2016,1,2,1.6,121025,4.0,1,2
16752,43868,1003,20,130,2016,1,2,1.6,26000,4.0,1,2
16753,26030,259,2,78,2014,2,5,1.4,70400,4.0,1,2
16754,12544,0,6,6,2007,3,1,1.5,135000,4.0,1,2
16755,45473,0,48,624,2003,1,2,6.0,55000,8.0,1,1
16756,50,0,6,6,2007,3,2,1.5,200000,4.0,3,2
16757,26795,271,6,28,2014,2,1,1.5,56450,4.0,1,2
16758,11917,489,2,226,2016,2,2,1.0,32839,4.0,1,2
16759,44533,1292,10,1258,2016,7,2,3.0,62194,6.0,1,3
16760,44846,1172,1,1,2011,1,1,3.5,90000,6.0,1,1
16761,25500,0,7,47,2006,1,2,3.5,126700,6.0,1,1
16762,11290,0,3,156,2009,3,1,1.3,132450,4.0,1,2
16763,12231,1267,6,28,2013,2,1,1.5,41000,4.0,1,2
16764,282,289,4,4,2008,1,1,0.4,220474,4.0,1,2
16765,7683,0,2,1567,2002,2,2,1.3,138000,4.0,1,1
16766,111332,0,1,61,2014,1,2,4.6,92800,8.0,2,1
16767,16960,595,6,28,2015,2,2,1.5,82000,4.0,1,2
16768,42171,1091,5,24,2016,6,3,2.5,102338,4.0,1,2
16769,20814,1003,5,14,2016,3,2,1.6,83814,4.0,1,2
16770,38311,639,5,5,2014,1,3,2.0,169189,4.0,1,2
16771,26971,1820,6,26,2019,3,2,3.5,18555,6.0,1,1
16772,10349,639,5,7,2014,3,6,2.0,396230,4.0,1,2
16773,22580,0,7,47,2007,1,2,3.5,13900,6.0,2,1
16774,3763,629,15,37,2015,1,2,1.6,88475,4.0,1,1
16775,7840,1365,8,140,1998,2,2,1.6,30000,4.0,4,2
16776,24462,1055,6,18,2013,1,1,3.5,371200,6.0,2,1
16777,12541,585,6,6,2013,2,1,1.8,90000,4.0,1,2
16778,39201,0,7,1568,2008,9,2,3.0,25500,6.0,2,3
16779,26149,125,5,14,2013,3,2,1.6,56746,4.0,1,2
16780,8467,761,6,6,2010,3,1,1.8,190000,4.0,3,2
16781,36401,1017,5,43,2017,1,3,2.0,149608,4.0,1,2
16782,12544,781,12,25,2012,3,2,2.5,11000,4.0,2,3
16783,28391,777,5,24,2014,8,3,2.5,144000,4.0,1,2
16784,3607,781,6,8,2012,3,1,2.5,156518,4.0,1,2
16785,30241,751,11,268,2013,1,2,2.4,100133,4.0,1,2
16786,157,0,6,28,2014,3,1,1.5,110000,4.0,1,2
16787,27598,1079,6,13,2018,1,2,2.0,18754,4.0,1,2
16788,15053,0,4,11,1996,4,3,2.5,188000,4.0,4,3
16789,11917,0,12,25,2007,3,2,1.6,11111,4.0,4,2
16790,8386,836,17,55,2010,3,3,2.0,164372,4.0,1,2
16791,5488,394,6,8,2014,3,1,2.5,109798,4.0,1,2
16792,35124,0,5,5,2014,1,2,2.4,120000,4.0,2,1
16793,53154,891,5,5,2016,1,3,2.0,102313,4.0,1,2
16794,7840,0,3,216,2003,8,6,2.4,226000,4.0,1,2
16795,67426,891,1,175,2016,1,2,2.0,68549,4.0,1,2
16796,40,0,3,3,2007,2,2,1.6,15000000,7.0,1,2
16797,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2
16798,470,753,5,7,2012,1,1,2.4,123862,4.0,1,2
16799,6272,1681,10,211,2000,3,2,2.0,777,4.0,4,2
16800,24148,0,10,21,2008,1,2,3.0,245000,6.0,1,3
16801,1882,986,6,8,2010,3,1,2.4,129170,4.0,1,2
16802,34074,880,5,14,2018,3,2,1.6,58515,4.0,1,2
16803,706,753,5,7,2012,3,1,2.4,0,4.0,1,2
16804,3136,0,43,451,1998,2,2,1.1,328600,4.0,4,2
16805,11290,891,5,7,2016,3,6,2.0,325139,4.0,1,2
16806,15367,639,4,40,2014,3,2,2.0,120000,4.0,1,2
16807,45204,891,3,30,2016,7,2,2.0,53938,4.0,1,2
16808,3450,586,1,110,2012,2,1,1.8,76427,4.0,1,2
16809,314,880,15,283,2018,3,2,1.6,64757,4.0,1,2
16810,862,1399,7,10,2010,3,3,3.5,239224,6.0,1,1
16811,282,1399,1,1,2010,1,1,3.5,311949,6.0,1,2
16812,30906,691,3,3,2017,2,2,1.3,67000,4.0,1,2
16813,30734,1053,7,10,2014,3,3,3.5,200179,6.0,1,1
16814,8963,687,17,55,2010,3,2,1.6,153915,4.0,1,2
16815,29793,0,1,1569,2008,1,1,3.3,304000,6.0,3,1
16816,21326,707,20,70,2011,1,3,2.0,161457,4.0,1,2
16817,950,0,6,6,2006,2,2,1.5,264000,4.0,3,2
16818,7840,0,12,315,2002,2,6,1.4,126000,4.0,1,2
16819,627,586,1,110,2012,2,1,1.8,192683,4.0,1,2
16820,1568,2018,6,131,2015,1,2,5.7,128000,8.0,1,1
16821,80,0,6,6,2010,3,1,1.8,224000,4.0,1,2
16822,4861,0,8,140,1995,9,2,1.8,223000,4.0,4,2
16823,4861,308,3,30,2015,3,1,1.5,49272,4.0,1,2
16824,43655,1249,5,24,2017,6,3,2.5,96117,4.0,1,2
16825,314,1646,1,61,2015,1,2,4.6,102907,8.0,1,1
16826,18826,531,5,14,2012,3,2,1.6,112645,4.0,1,2
16827,12544,0,7,58,2001,3,2,3.2,233000,6.0,1,3
16828,39201,0,7,582,2009,1,3,3.0,260000,6.0,2,1
16829,6272,0,10,21,2000,1,2,4.4,195634,8.0,2,1
16830,6272,862,16,54,2011,1,2,2.5,102000,4.0,2,1
16831,18817,0,18,1570,2012,3,6,2.0,45000,4.0,2,2
16832,9252,0,3,3,2008,2,2,1.3,174000,4.0,2,2
16833,22580,777,6,325,2014,3,2,2.5,108000,4.0,2,2
16834,11290,503,6,27,2012,3,1,1.5,100000,4.0,2,2
