,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
14494,19068,586,5,14,2012,3,1,2,1.8,189853,4.0,1,2,1,1,3,4
14495,29479,1058,6,18,2012,1,1,1,3.5,205250,6.0,1,1,1,1,1,12
14496,4704,915,13,105,2014,2,1,2,3.0,401128,6.0,1,1,1,1,4,0
14497,5331,-,7,35,1996,3,0,2,1.8,250000,4.0,4,3,1,1,5,3
14498,251,345,6,6,2016,2,1,1,1.5,296104,4.0,1,2,1,1,2,12
14499,7000,-,7,361,1994,3,1,2,2.8,271000,6.0,4,3,1,1,2,1
14500,26657,1131,20,70,2013,1,1,2,2.0,90000,4.0,1,2,1,1,2,4
14501,8674,687,17,55,2010,3,1,2,1.6,140000,4.0,1,2,1,1,4,4
14502,1098,639,12,400,2014,1,1,2,2.0,58899,4.0,1,1,1,1,7,12
14503,15681,585,6,6,2013,2,0,2,1.8,140000,4.0,1,2,1,1,3,6
14504,7213,-,15,462,2006,3,0,2,1.3,200000,6.0,4,2,1,1,4,4
14505,7997,1850,1,1,2008,1,1,1,3.5,244731,6.0,1,2,1,1,2,12
14506,31361,1172,7,10,2011,3,1,2,3.5,102000,6.0,2,1,1,1,1,12
14508,8781,-,3,49,2000,1,1,4,2.0,1346320,4.0,1,1,1,1,3,4
14509,14426,-,6,6,2008,3,1,2,1.5,200211,4.0,1,3,1,1,3,8
14510,19823,503,6,28,2012,2,1,2,1.5,91000,4.0,1,2,1,1,10,4
14511,12544,642,4,269,2012,5,0,2,2.0,203100,4.0,1,2,1,1,3,4
14512,19130,1194,6,26,2013,3,1,2,4.0,57554,6.0,1,1,1,1,1,12
14515,15681,891,5,7,2016,3,1,6,2.0,246839,4.0,1,2,1,1,1,4
14516,2666,-,8,1358,1997,3,0,4,2.0,200000,4.0,1,3,1,1,1,0
14517,5488,1131,18,178,2013,3,1,2,2.0,393943,4.0,1,2,1,1,1,4
14518,5018,917,9,20,2013,1,1,3,3.0,140632,6.0,1,1,1,1,2,12
14519,188,1053,7,10,2014,3,1,3,3.5,67232,6.0,1,1,1,1,1,12
14520,22580,779,6,8,2013,3,0,2,2.5,98000,4.0,2,2,1,1,2,10
14521,4861,1308,10,172,2012,1,1,2,4.4,123622,8.0,1,1,1,1,1,12
14522,157,1104,13,98,2015,3,1,2,3.0,77333,6.0,1,1,1,1,4,12
14523,94083,-,9,60,2005,7,1,2,3.8,61000,6.0,2,3,1,1,3,8
14524,8000,1031,21,436,2013,2,0,2,1.2,129000,4.0,1,2,1,2,4,4
14525,2822,629,15,37,2015,1,1,2,1.6,103498,4.0,1,1,1,1,2,0
14526,15053,761,6,6,2010,2,0,1,1.8,160000,4.0,1,2,1,1,3,6
14527,22580,-,19,150,2012,1,0,2,2.0,106000,4.0,2,2,1,1,5,8
14528,1019,831,5,14,2017,3,1,2,1.6,25635,4.0,1,2,1,1,2,12
14529,10506,1267,6,28,2013,3,0,1,1.5,92000,4.0,1,2,1,2,1,2
14530,3763,1249,6,76,2017,1,1,2,2.5,63618,4.0,1,1,1,1,5,12
14531,9252,1090,2,45,2008,1,1,3,2.0,57438,4.0,1,2,1,1,1,4
14532,19444,765,10,1150,2015,1,1,2,2.0,96360,4.0,1,1,1,1,3,12
14533,9405,641,2,51,2012,1,1,3,2.0,38235,4.0,1,2,1,1,1,4
14534,14113,627,2,154,2014,3,1,3,2.0,31115,4.0,1,2,1,1,2,4
14535,11917,-,12,25,2005,3,1,4,2.5,0,5.0,2,2,1,1,1,8
14536,9879,765,5,7,2015,3,1,6,2.0,48000,4.0,1,2,1,1,1,4
14537,15681,891,5,7,2016,3,1,6,2.0,219432,4.0,1,2,1,1,1,4
14538,11807,836,20,130,2010,3,1,3,2.0,233503,4.0,1,2,1,1,1,4
14539,17942,583,5,14,2011,3,1,2,1.6,141881,4.0,1,2,1,1,3,4
14540,60,-,5,254,2012,3,0,2,1.4,150000,4.0,4,2,1,1,1,8
14542,27356,707,20,88,2011,1,1,3,2.0,121168,4.0,1,2,1,1,3,4
14543,14113,-,6,28,2012,3,0,2,1.5,102000,4.0,1,2,1,2,1,8
14544,3058,353,6,6,2015,2,1,1,1.8,123498,4.0,1,2,1,1,2,12
14545,21012,308,6,6,2014,2,0,5,1.8,112000,4.0,1,2,1,1,3,12
14546,862,2455,1,17,2008,1,1,2,4.7,263190,8.0,1,1,1,1,3,0
14547,27598,-,12,577,2013,3,1,2,3.6,101000,8.0,1,2,1,1,4,8
14548,13000,-,12,509,2004,1,1,3,2.5,1000,6.0,2,1,1,1,1,6
14549,470,1714,7,153,2017,1,1,2,3.5,25275,6.0,1,1,1,1,3,12
14550,14113,-,3,156,2010,2,0,1,1.3,113000,4.0,2,2,1,1,2,8
14551,18208,642,20,70,2012,1,1,3,2.0,251018,4.0,1,2,1,1,3,4
14552,706,986,27,599,2010,3,1,2,2.4,227576,4.0,1,2,1,1,4,12
14553,21953,-,5,112,2013,3,0,2,1.6,92800,4.0,2,2,2,1,4,6
14554,22825,765,2,154,2015,3,1,2,2.0,110000,4.0,1,2,1,1,1,4
14556,15053,585,5,14,2013,2,1,2,1.8,206400,4.0,2,2,1,1,2,6
14557,48914,1091,2,239,2016,3,1,2,2.5,48400,4.0,1,2,1,1,1,4
14558,31361,-,4,46,2014,7,1,2,3.7,128000,6.0,2,3,2,1,1,6
14559,23239,707,20,88,2011,1,1,3,2.0,159000,4.0,1,2,1,1,1,4
14560,14583,-,6,121,2009,2,0,2,1.8,98000,4.0,2,2,1,1,5,8
14562,314,707,13,34,2011,1,1,2,2.0,287021,4.0,1,1,1,1,2,0
14563,58579,880,5,43,2018,1,1,2,1.6,24998,4.0,1,2,1,1,4,4
14565,50,-,6,6,2008,2,1,1,1.5,111000,4.0,1,2,1,1,2,6
14566,30,-,15,320,2005,2,0,2,1.5,156000,4.0,1,2,1,2,6,4
14567,26657,-,6,8,2013,3,0,2,2.5,292800,4.0,1,2,1,1,3,0
14569,5959,-,15,514,2003,3,0,2,2.5,165000,6.0,2,1,1,2,5,6
14570,15053,-,7,959,2003,3,1,2,4.3,240000,8.0,2,1,1,1,14,10
14571,11604,1131,2,51,2013,1,1,3,2.0,51245,4.0,1,2,1,1,2,4
14572,20071,-,6,8,2008,3,1,1,2.4,19000,4.0,3,2,1,1,3,8
14573,5018,779,6,8,2013,3,1,1,2.5,190549,4.0,1,2,1,1,2,12
14574,15524,-,7,47,2004,1,1,6,3.5,170333,6.0,2,1,1,1,1,10
14575,28830,707,5,43,2011,1,1,3,2.0,131900,4.0,1,2,1,1,3,4
14576,5018,781,6,8,2012,3,1,1,2.5,141550,4.0,1,2,1,1,5,12
14577,784,917,10,21,2013,3,1,3,3.0,0,6.0,1,1,1,1,2,0
14578,5959,-,3,424,2003,3,0,4,3.0,199000,6.0,2,2,1,2,2,6
14579,10036,-,7,139,2001,3,0,2,2.0,205000,4.0,4,3,1,1,5,5
14580,11290,-,3,3,2010,2,1,2,1.3,113581,4.0,4,2,1,2,3,4
14582,11604,988,6,6,2007,2,0,1,1.5,160000,4.0,1,2,1,1,14,8
14583,10349,639,5,7,2014,3,1,6,2.0,509460,4.0,1,2,1,1,1,4
14585,17484,707,20,70,2011,1,1,3,2.0,201494,4.0,1,2,1,1,1,4
14586,14426,-,11,418,2008,1,0,6,3.7,185600,6.0,1,1,1,1,2,6
14587,862,810,5,14,2016,3,1,2,1.8,113365,4.0,1,2,1,1,2,12
14588,20764,836,5,5,2010,1,1,3,2.0,160118,4.0,1,2,1,1,2,4
14589,13799,1017,5,7,2017,3,1,6,2.0,470507,4.0,1,2,1,1,9,4
14590,14426,125,15,37,2013,1,1,2,1.6,110531,4.0,1,1,1,1,7,0
14591,23207,-,4,1360,2014,3,0,1,2.0,107200,4.0,3,2,1,1,1,0
14592,58172,784,3,30,2017,3,1,2,1.5,36340,4.0,1,2,1,1,4,4
14593,13485,779,6,76,2013,1,1,2,2.5,155672,4.0,1,1,1,1,4,12
14594,31047,1053,7,10,2014,3,1,3,3.5,132349,6.0,1,1,1,1,4,12
14595,188,1053,7,10,2014,3,1,3,3.5,153115,6.0,1,1,1,1,2,12
14596,2038,1091,16,54,2016,1,1,2,2.5,68011,4.0,1,1,1,1,2,0
14597,3763,832,6,26,2014,1,1,2,2.7,64994,4.0,1,3,1,1,4,12
14598,1646,1399,7,10,2010,3,1,2,3.5,205968,6.0,1,1,1,1,3,12
14599,100,-,18,178,2016,3,0,2,2.4,88000,4.0,2,2,1,1,3,8
14600,627,836,6,26,2012,3,1,2,2.7,394069,4.0,1,3,1,1,2,12
14601,26971,1820,6,26,2019,3,1,2,3.5,18555,6.0,1,1,1,1,2,12
14602,3136,-,12,25,1990,3,0,4,1.8,500,4.0,4,2,1,1,5,0
14604,9565,-,16,54,2005,1,1,2,2.0,230000,4.0,1,1,1,2,3,6
14605,470,765,5,43,2015,1,1,2,2.0,106442,4.0,1,2,1,1,3,0
14606,1411,779,12,25,2013,3,1,3,2.5,23184,5.0,1,2,1,1,3,12
14608,392,781,6,8,2012,3,1,1,2.5,314373,4.0,1,2,1,1,4,12
14609,12231,836,5,43,2010,1,1,3,2.0,63383,4.0,1,2,1,1,2,4
14610,13500,1502,1,110,2014,6,1,1,1.8,60000,4.0,1,2,1,2,3,6
14611,16465,781,6,8,2012,3,0,2,2.5,171107,4.0,1,2,1,1,1,0
14612,29479,1058,6,18,2012,1,1,1,3.5,205250,6.0,1,1,1,1,1,12
14613,14113,751,5,7,2013,3,1,2,2.4,128000,4.0,2,2,1,1,14,12
14614,10036,-,19,77,2000,1,1,4,3.5,223000,6.0,2,1,1,1,3,0
14615,27284,-,6,517,2013,3,1,2,2.5,116800,4.0,2,2,1,1,4,12
14616,314,2410,7,10,2010,3,1,2,6.2,274771,8.0,1,3,1,1,3,12
14617,5488,394,6,8,2014,3,1,1,2.5,109798,4.0,1,2,1,1,3,12
14618,4704,-,29,1362,2008,3,0,2,1.6,83294,4.0,4,3,1,1,3,0
14619,15524,380,4,4,2014,1,0,2,1.6,0,4.0,1,1,1,1,3,0
14620,8123,1090,2,45,2008,1,1,3,2.0,62558,4.0,1,2,1,1,1,4
14622,15000,-,19,214,2003,1,0,2,2.0,180000,4.0,1,1,1,1,1,4
14623,15053,-,10,65,2006,3,1,2,3.0,226000,6.0,2,3,1,1,2,10
14624,8154,919,10,21,2012,1,1,3,3.0,103458,6.0,1,1,1,1,3,0
14625,6272,-,7,35,1997,3,0,2,1.8,250000,4.0,4,3,1,1,5,2
14626,392,781,6,8,2012,3,1,1,2.5,314373,4.0,1,2,1,1,4,12
14627,6272,353,6,6,2015,2,1,1,1.8,96549,4.0,1,2,1,1,2,12
14628,3293,521,2,78,2011,2,1,1,1.4,288778,4.0,1,2,1,1,2,12
14630,75266,1327,6,8,2018,3,1,2,2.5,11000,4.0,2,2,1,1,7,12
14632,470,1017,3,30,2017,3,1,2,2.0,0,4.0,1,2,1,1,3,12
14633,12980,583,5,14,2011,3,1,2,1.6,150000,4.0,1,2,1,1,2,4
14634,33556,900,5,7,2015,3,1,2,2.4,55000,6.0,1,2,1,1,8,12
14635,3763,751,5,43,2013,1,1,2,2.4,53717,4.0,1,1,1,1,1,0
14636,48998,1017,5,43,2017,1,1,3,2.0,30008,4.0,1,2,1,1,1,4
14637,14113,-,6,28,2013,2,0,1,1.5,100000,4.0,3,2,1,2,3,6
14638,19130,-,4,4,2009,1,1,1,2.5,230000,4.0,3,1,1,1,8,0
14639,6241,1090,18,278,2008,1,1,3,2.0,273421,4.0,1,2,1,1,1,4
14640,2038,503,3,3,2012,3,1,2,1.5,167158,4.0,1,2,1,1,4,0
14641,17562,781,16,166,2012,1,0,2,2.5,118000,4.0,2,1,1,1,2,12
14642,3,87,9,111,2011,3,1,2,0.0,196800,6.0,1,3,1,1,2,12
14643,28357,777,5,24,2014,8,1,3,2.5,151780,4.0,1,2,1,1,1,4
14644,549,1481,36,1363,2017,1,1,2,3.0,81270,6.0,1,1,1,1,3,12
14645,67000,915,13,105,2014,3,1,2,3.0,50000,1.0,2,1,1,1,2,12
14646,1490,934,15,107,2015,3,1,2,2.5,124403,4.0,1,2,1,1,3,12
14647,46728,1811,1,61,2010,1,1,2,4.6,260771,8.0,1,1,1,1,2,0
14648,5488,394,6,8,2014,3,1,1,2.5,109798,4.0,1,2,1,1,3,12
14649,31361,-,24,759,2012,2,1,2,3.3,52000,6.0,1,1,1,1,2,2
14650,3607,862,4,4,2011,1,1,1,2.5,168966,4.0,1,1,1,1,3,0
14651,23207,585,1,110,2013,2,1,1,1.8,129000,4.0,1,2,1,1,3,8
14652,26030,-,5,331,2011,1,1,2,2.0,104000,4.0,1,1,1,1,11,4
14653,32910,777,5,24,2014,8,1,3,2.5,140000,4.0,1,2,1,1,1,4
14655,1411,779,12,25,2013,3,1,3,2.5,23184,5.0,1,2,1,1,3,12
14656,13328,1399,1,1,2010,1,1,1,3.5,186005,6.0,1,1,1,1,1,12
14657,15681,891,5,7,2016,3,1,6,2.0,286095,4.0,1,2,1,1,1,4
14658,21169,810,6,434,2016,3,1,2,1.8,39728,4.0,1,2,1,1,2,8
14659,8781,-,6,44,2005,2,0,2,1.0,141000,3.0,3,2,1,2,1,4
14660,36065,1055,6,85,2013,8,0,2,3.5,144000,6.0,2,2,1,1,4,12
14661,25299,836,5,43,2010,1,1,3,2.0,136275,4.0,1,2,1,1,2,4
14662,157,1399,1,9,2010,1,1,2,3.5,110947,6.0,1,1,1,1,4,12
14663,4391,584,6,122,2014,3,1,2,1.8,169141,4.0,1,2,1,1,1,12
14665,20542,-,16,270,2014,1,0,2,2.0,151000,4.0,3,1,1,1,2,2
14666,44457,1003,20,130,2016,1,1,2,1.6,37045,4.0,1,2,1,1,5,4
14667,24415,707,20,88,2011,1,1,3,2.0,79084,4.0,1,2,1,1,1,4
14668,627,1172,7,10,2011,3,1,3,3.5,230696,6.0,1,1,1,1,2,12
14669,20266,642,2,154,2012,3,1,2,2.0,156743,4.0,1,2,1,1,2,4
14670,392,584,2,50,2014,3,1,2,1.8,147349,4.0,1,2,1,1,2,12
14671,10663,1032,15,320,2012,2,1,2,1.2,144000,4.0,1,2,1,2,2,8
14672,17876,584,12,1364,2014,3,1,2,1.8,97000,5.0,1,2,1,1,2,0
14673,22894,779,6,8,2013,3,1,2,2.5,289600,6.0,2,2,1,1,3,8
14674,13172,639,4,220,2014,3,0,2,2.0,78000,4.0,4,2,1,1,1,12
14675,50805,1273,7,47,2015,1,1,2,3.5,49425,6.0,1,1,1,1,4,6
14676,7840,5679,7,180,1997,6,1,2,2.4,60000,6.0,1,3,1,2,5,12
14677,68994,1823,6,474,2018,11,0,2,3.5,12000,6.0,2,1,1,1,4,12
14678,13000,-,7,1365,2003,4,0,3,2.2,0,4.0,4,3,1,1,3,4
14679,69,-,27,1366,2001,3,0,2,2.5,205502,6.0,2,2,1,2,2,4
14680,549,1292,7,153,2016,1,1,2,3.0,86189,6.0,1,1,1,1,5,0
14681,12544,449,2,50,2016,3,0,2,1.4,105941,4.0,1,2,1,1,7,0
14682,470,1493,1,9,2016,1,1,2,3.5,118133,6.0,1,1,1,1,3,12
14683,22266,900,6,8,2015,3,0,2,2.4,84130,4.0,1,2,1,1,3,12
14684,21012,-,10,65,2009,7,1,2,2.8,130000,6.0,2,3,2,1,3,6
14685,5331,-,12,127,1997,8,0,4,2.0,254680,4.0,4,2,1,1,5,4
14686,30,-,3,3,2004,2,0,2,1.3,25000,6.0,1,2,1,2,1,0
14688,7997,333,4,40,2014,3,1,1,2.0,137328,4.0,1,2,1,1,1,0
14689,11604,-,7,582,2001,1,1,4,3.2,245000,6.0,2,1,1,1,1,8
14690,941,1646,1,61,2015,1,1,2,4.6,188078,8.0,1,1,1,1,2,0
14691,12388,836,5,5,2010,1,1,3,2.0,40845,4.0,1,2,1,1,2,4
14692,34497,-,4,1367,2015,6,0,2,1.0,16515,1.0,4,2,1,1,3,0
14693,470,1399,7,10,2010,3,1,3,3.5,229904,6.0,1,1,1,1,2,12
14694,35438,1325,21,261,2019,3,1,2,2.5,11746,4.0,1,2,1,1,4,12
14696,7840,-,21,1369,2005,8,0,6,2.3,200000,6.0,1,1,1,2,5,5
14697,12544,765,5,7,2015,3,1,6,2.0,509454,4.0,1,2,1,1,9,4
14699,470,1053,7,47,2014,1,1,2,3.5,135200,6.0,1,3,1,1,4,12
14700,57698,1017,5,7,2017,3,1,2,2.0,7978,4.0,1,2,1,1,2,4
14701,21953,836,5,5,2010,1,1,3,2.0,182000,4.0,1,2,1,1,3,4
14702,7840,-,8,272,2006,8,0,2,1.6,170000,4.0,1,2,1,1,1,8
14703,21012,584,6,122,2014,3,0,2,1.8,87000,4.0,3,2,1,1,3,8
14704,13328,609,6,76,2018,3,1,1,2.5,73646,4.0,1,1,1,1,4,12
14705,10036,980,6,122,2018,3,1,2,1.8,37878,4.0,1,2,1,1,1,12
14706,9722,765,5,7,2015,3,1,6,2.0,377149,4.0,1,2,1,1,9,4
14707,19914,502,6,1370,2013,2,1,2,1.5,59200,4.0,4,2,1,1,7,6
14708,2430,1598,7,10,2008,3,1,3,3.0,175614,6.0,1,3,1,1,2,12
14710,26030,-,1,387,2009,3,1,1,2.4,100000,4.0,2,2,1,1,1,8
14711,1254,639,13,210,2014,3,1,2,2.0,42395,4.0,1,1,1,1,4,0
14712,22894,781,6,8,2012,3,1,2,2.5,105000,4.0,1,2,1,1,4,8
14713,16621,-,5,14,2012,3,0,2,1.8,95000,4.0,1,2,1,1,2,6
14714,15053,765,5,7,2015,3,1,6,2.0,309174,4.0,1,2,1,1,1,4
14715,8467,-,15,128,2005,2,1,2,1.5,148901,4.0,1,2,1,2,5,2
14717,4391,1053,27,566,2014,1,1,2,3.5,0,6.0,1,2,1,1,3,12
14718,37984,765,5,7,2015,3,1,2,2.0,90621,4.0,1,2,1,1,4,4
14719,157,1363,1,61,2012,1,1,2,4.6,189704,8.0,1,1,1,1,4,0
14722,1960,1091,15,123,2016,1,1,2,2.5,108195,4.0,1,2,1,1,2,12
14723,24415,707,20,70,2011,1,1,3,2.0,85600,4.0,1,2,1,1,3,4
14724,3136,777,6,8,2014,3,1,2,2.5,55811,4.0,1,2,1,1,2,12
14725,282,1399,1,1,2010,1,1,1,3.5,311949,6.0,1,2,1,1,1,12
14726,13172,3025,11,316,2004,1,1,4,3.7,234000,6.0,1,1,1,1,12,6
14727,706,815,1,110,2011,2,1,1,1.8,116869,4.0,1,2,1,1,2,0
14728,784,382,2,78,2017,2,1,1,1.5,81440,4.0,1,2,1,1,2,0
14729,94,1301,10,449,2014,3,1,2,4.4,0,8.0,1,1,1,1,5,12
14730,14834,583,5,14,2011,3,1,2,1.6,147700,4.0,1,2,1,1,2,4
14731,31,353,1,110,2015,2,1,1,1.8,0,4.0,1,2,1,1,4,0
14733,188,815,6,6,2011,2,1,1,1.8,197328,4.0,1,2,1,1,3,12
14734,37984,831,20,130,2017,1,1,3,1.6,82000,4.0,1,2,1,1,6,4
14735,31361,-,6,325,2014,3,1,2,2.5,58000,4.0,1,2,1,1,4,12
14736,19030,271,6,28,2014,2,1,1,1.5,69650,4.0,1,2,1,1,5,4
14737,28241,380,5,14,2014,3,1,2,1.6,112843,4.0,1,2,1,1,4,4
14738,17876,-,6,8,2012,3,0,1,2.4,261000,4.0,1,2,1,1,2,0
14740,29586,639,5,5,2014,1,1,3,2.0,212762,4.0,1,2,1,1,1,4
14741,14069,503,6,28,2012,2,1,2,1.5,111000,4.0,1,2,1,1,10,4
14742,862,394,6,8,2014,3,1,1,2.5,130478,4.0,1,2,1,1,3,12
14743,9408,-,4,11,1994,4,0,3,2.5,100000,4.0,4,3,1,1,3,2
14744,6586,-,15,514,2001,3,1,2,2.5,140000,4.0,1,2,1,1,1,4
14746,18817,639,13,98,2014,3,1,2,2.0,279722,4.0,1,1,1,1,2,0
14747,15718,687,5,14,2010,3,1,2,1.6,104282,4.0,1,2,1,1,1,4
14748,1646,779,6,8,2013,3,1,2,2.5,0,4.0,1,2,1,1,1,12
14749,53314,-,6,181,2010,1,1,2,2.7,128000,4.0,2,1,1,1,2,8
14750,5645,-,3,30,1997,2,0,2,1.4,300000,4.0,4,2,2,1,3,2
14751,12858,765,7,36,2015,1,1,2,2.0,159928,4.0,1,2,1,1,2,0
14752,83891,1951,7,878,2015,1,1,2,5.5,59083,8.0,1,1,1,1,3,12
14753,16465,1131,18,178,2013,3,1,2,2.0,43330,4.0,1,2,1,1,3,4
14754,22063,836,5,43,2010,1,1,3,2.0,142264,4.0,1,2,1,1,3,4
14755,314,834,6,26,2013,1,1,2,2.7,158870,4.0,1,3,1,1,3,12
14756,39829,1811,1,61,2010,1,1,2,4.6,155821,8.0,1,1,1,1,2,0
14757,80,-,15,74,2007,8,0,2,2.0,160000,4.0,1,2,1,2,3,2
14759,20385,-,6,6,2011,2,1,1,1.8,125000,4.0,3,2,1,1,2,10
14760,314,779,6,8,2013,3,1,1,2.5,225510,4.0,1,2,1,1,3,12
14761,19416,642,2,51,2012,1,1,3,2.0,172125,4.0,1,2,1,1,4,4
14762,12880,836,5,7,2010,3,1,2,2.0,173177,4.0,1,2,1,1,3,4
14764,21395,1017,2,51,2017,1,1,6,2.0,204067,4.0,1,2,1,1,4,4
14765,10976,-,7,235,2001,3,0,3,2.7,305000,5.0,2,3,1,1,1,12
14766,10349,915,10,21,2014,1,1,3,3.0,0,6.0,1,1,1,1,2,0
14767,64604,1493,1,9,2016,1,0,2,3.5,0,6.0,1,1,1,1,3,0
14768,30,-,15,128,2005,2,0,2,1.3,0,4.0,1,2,1,2,1,4
14769,8311,502,3,30,2013,3,1,1,1.5,144872,4.0,1,2,1,1,3,0
14770,11290,638,18,178,2014,3,1,2,2.0,57248,4.0,1,2,1,1,1,4
14771,27654,125,5,14,2013,3,1,2,1.6,83897,4.0,1,2,1,1,3,4
14772,13877,836,5,7,2010,3,1,2,2.0,161240,4.0,1,2,1,1,3,4
14774,862,125,33,539,2013,2,1,2,1.6,0,4.0,1,2,1,1,2,12
14775,10663,1268,6,28,2012,2,0,1,1.5,62000,4.0,3,2,1,2,9,4
14776,12720,639,5,7,2014,3,1,6,2.0,235285,4.0,1,2,1,1,3,4
14777,6752,965,2,50,2009,3,1,3,2.0,74830,4.0,1,2,1,1,2,4
14778,7175,658,3,218,2009,3,0,2,1.3,192000,4.0,2,2,1,1,4,12
14779,11604,639,5,7,2014,3,1,6,2.0,330659,4.0,1,2,1,1,1,4
14780,6272,-,3,30,2003,3,0,4,3.0,19900,6.0,2,2,1,2,2,6
14781,470,1399,1,9,2010,1,1,2,3.5,138070,6.0,1,1,1,1,2,12
14782,11917,658,3,156,2009,2,0,1,1.3,142526,4.0,1,2,1,1,3,8
14784,47042,1646,1,17,2015,1,1,2,4.6,106918,8.0,1,1,1,1,2,0
14785,31361,-,24,759,2012,2,1,2,3.3,52000,6.0,1,1,1,1,2,2
14786,17158,687,5,14,2010,3,1,2,1.6,122740,4.0,1,2,1,1,3,4
14787,14740,-,10,21,2004,1,1,2,3.0,179100,6.0,2,1,1,1,2,8
14788,17405,765,5,7,2015,3,1,6,2.0,51236,4.0,1,2,1,1,3,4
14789,19757,781,6,8,2012,3,1,2,2.5,208000,4.0,2,2,1,1,3,12
14790,2666,308,6,6,2015,2,1,1,1.5,127789,4.0,1,2,1,1,4,12
14791,12231,761,6,6,2010,3,0,1,1.8,120000,4.0,1,2,1,1,7,10
14792,627,1993,3,49,2004,1,1,2,2.4,386144,4.0,1,2,1,1,6,12
14793,4391,2148,7,301,2010,3,1,2,5.5,149434,8.0,1,1,1,1,2,12
14794,1803,761,6,6,2010,2,1,1,1.8,258909,4.0,1,2,1,1,3,12
14795,16894,583,5,14,2011,3,1,2,1.6,175237,4.0,1,2,1,1,1,4
14796,23521,-,7,999,2011,3,1,2,1.8,131000,4.0,2,3,1,1,2,8
14797,392,505,3,263,2018,3,1,1,2.0,42078,4.0,1,2,1,1,3,12
14798,7840,-,7,582,1998,1,1,4,3.2,360000,6.0,1,1,1,1,7,6
14799,31650,777,5,24,2014,8,1,3,2.5,164805,4.0,1,2,1,1,3,4
14800,36065,-,7,10,2010,7,1,2,3.5,187000,6.0,2,3,2,1,4,8
14801,26030,-,1,1374,2013,3,1,1,1.8,75000,4.0,2,2,1,1,3,12
14802,7527,779,16,54,2013,1,1,2,2.5,263459,4.0,1,1,1,1,5,0
14803,6586,1327,21,72,2018,1,1,2,2.5,21328,4.0,1,2,1,1,4,12
14804,20266,531,5,14,2012,3,1,2,1.6,107523,4.0,1,2,1,1,3,4
14805,32104,765,2,154,2015,3,1,3,2.0,87074,4.0,1,2,1,1,2,4
14806,200,761,6,6,2010,2,0,1,1.8,555,4.0,2,2,1,1,3,0
14807,12231,-,15,196,2004,6,1,2,2.0,170000,3.0,1,1,1,1,12,2
14808,5331,-,4,191,1999,8,0,3,1.8,0,1.0,4,3,1,1,3,0
14809,26343,1131,5,5,2013,1,1,3,2.0,36458,4.0,1,2,1,1,3,4
14811,392,781,12,25,2012,3,1,3,2.5,162987,5.0,1,2,1,1,4,12
14812,8881,687,5,14,2010,3,1,2,1.6,62741,4.0,1,2,1,1,1,4
14813,17249,-,6,6,2010,3,1,1,1.8,140000,4.0,1,2,1,1,1,0
14814,39559,765,5,5,2015,1,1,3,2.0,142655,4.0,1,2,1,1,4,4
14815,392,781,6,8,2012,3,1,1,2.5,314373,4.0,1,2,1,1,4,12
14816,7213,919,10,21,2012,1,1,3,3.0,274098,6.0,1,1,1,1,3,0
14817,11133,1018,10,21,2011,1,1,2,3.0,170043,6.0,1,1,1,1,4,12
14819,44545,1017,5,5,2017,1,1,3,2.0,101633,4.0,1,2,1,1,1,4
14821,17035,707,5,7,2011,3,1,2,2.0,185367,4.0,1,2,1,1,2,4
14822,14269,1493,3,216,2016,1,1,2,3.5,42802,6.0,1,2,1,1,4,12
14823,12950,792,8,140,2008,2,0,2,1.4,157000,4.0,4,2,1,1,1,6
14824,706,609,6,76,2018,1,1,1,2.5,25955,4.0,1,1,1,1,3,12
14825,18826,380,5,14,2014,3,1,6,1.6,195965,4.0,1,2,1,1,3,4
14826,23414,642,5,43,2012,1,1,3,2.0,90000,4.0,1,2,1,1,3,4
14827,3500,-,7,35,1995,3,0,2,2.2,0,4.0,4,3,1,1,7,0
14828,15659,629,5,254,2015,3,1,3,1.6,114101,4.0,1,2,1,1,1,4
14829,6743,966,17,55,2009,3,1,3,2.0,62227,4.0,1,2,1,1,3,4
14830,14113,636,2,154,2014,3,1,3,2.0,43158,4.0,1,2,1,1,2,4
14831,15257,707,5,7,2011,3,1,2,2.0,204632,4.0,1,2,1,1,3,4
14832,8781,-,10,21,2002,1,1,2,3.0,249117,6.0,2,1,1,1,2,8
14833,49459,765,20,88,2015,1,1,3,2.0,94638,4.0,1,2,1,1,4,4
14834,72268,1011,4,66,2016,1,1,2,2.3,101000,4.0,1,2,1,1,4,4
14835,1960,462,6,6,2019,2,1,1,1.8,7632,4.0,1,2,1,1,2,12
14836,392,1055,7,129,2013,3,1,2,3.5,186093,6.0,1,1,1,1,2,12
14837,392,919,10,21,2012,1,1,3,3.0,296395,6.0,1,1,1,1,4,0
14838,3763,832,6,26,2014,1,1,2,2.7,64994,4.0,1,3,1,1,4,12
14840,24148,777,6,8,2014,3,1,2,2.5,61000,4.0,2,2,1,1,2,8
14842,11917,1132,6,6,2006,3,0,2,1.5,160000,4.0,1,2,1,1,7,12
14843,12858,862,5,24,2011,8,1,3,2.5,61861,4.0,1,2,1,1,1,4
14844,24628,862,5,24,2011,8,1,3,2.5,47676,4.0,1,2,1,1,1,4
